No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
272	2026	第2クォーター	国際人間科学部	家庭科教育論Ｃ２	井上 真理	火5	2HC32
273	2026	第2クォーター	国際人間科学部	比較政治社会論Ｂ	新川　匠郎	火5	2HD58
274	2026	第2クォーター	国際人間科学部	乳幼児教育内容・方法論２	北野　幸子	火5	2HH60
275	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	合原　織部	火5	3H423
276	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	橘　誠	火5	3H430
277	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	ADEBAHR David	火5	3H448
278	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	石田　圭子	火5	3H450
279	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	畠中　茉莉子	火5	3H452
280	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	岡本　佳子	火5	3H457
281	2026	後期	国際人間科学部	社会教育課題研究（障害共生教育論）	津田 英二	火5	3H538
282	2026	後期	国際人間科学部	環境基礎科学演習２	桑村 雅隆	火5	3H635
283	2026	後期	国際人間科学部	環境基礎科学演習２	阪本　雄二	火5	3H636
284	2026	後期	国際人間科学部	環境基礎科学演習２	長坂 耕作	火5	3H637
285	2026	後期	国際人間科学部	環境基礎科学演習２	周　怡	火5	3H638
286	2026	後期	国際人間科学部	環境基礎科学演習２	エスカラ　エマソン	火5	3H639
287	2026	後期	国際人間科学部	初等教育方法学(主：初等教育方法学（情報通信技術の活用を含む）)	川地　亜弥子	火5	3H719
288	2026	後期	国際人間科学部	初等教育方法学（情報通信技術の活用を含む）(副：初等教育方法学)	川地　亜弥子	火5	3H720
289	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	合原　織部	火5	3HE23
290	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	橘　誠	火5	3HE30
291	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	ADEBAHR David	火5	3HE48
292	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	石田　圭子	火5	3HE50
293	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	畠中　茉莉子	火5	3HE52
294	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	岡本　佳子	火5	3HE57
295	2026	第3クォーター	国際人間科学部	社会教育課題研究（障害共生教育論）１	津田 英二	火5	3HF38
296	2026	第3クォーター	国際人間科学部	初等教育方法学１	川地　亜弥子	火5	3HH19
297	2026	第4クォーター	国際人間科学部	教育・保育実践演習（乳幼児教育）	北野　幸子	火5	4H744
298	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	合原　織部	火5	4HE23
299	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	橘　誠	火5	4HE30
300	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	ADEBAHR David	火5	4HE48
301	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	石田　圭子	火5	4HE50
