No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
317    2026    第4クォーター    教養教育院    フランス語初級Ａ４    馬場　智也    火2    4U484
318    2026    第4クォーター    教養教育院    フランス語初級Ａ４    植村　実江    火2    4U485
319    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    川上　紘史    火2    4U503
320    2026    第4クォーター    教養教育院    中国語初級Ａ４    馮　時    火2    4U560
321    2026    第4クォーター    教養教育院    中国語初級Ａ４    段　飛虹    火2    4U561
322    2026    第4クォーター    教養教育院    中国語初級Ａ４    付 瑞    火2    4U562
323    2026    第4クォーター    教養教育院    中国語初級Ａ４    哈斯高娃    火2    4U564
324    2026    第4クォーター    教養教育院    中国語初級Ａ４    易　星星    火2    4U565
325    2026    第4クォーター    教養教育院    中国語初級Ａ４    劉　燕子    火2    4U566
326    2026    第4クォーター    教養教育院    中国語初級Ａ４    陳　暁    火2    4U567
327    2026    第4クォーター    教養教育院    ロシア語初級Ａ４    髙田　映介    火2    4U642
328    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    石原　暢    火2    4U670
329    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    益冨 真子    火2    4U671
330    2026    第4クォーター    教養教育院    微分積分４    吉岡 康太    火2    4U768
331    2026    第4クォーター    教養教育院    微分積分４    河田　祥太郎    火2    4U769
332    2026    第4クォーター    教養教育院    微分積分４    森田　健    火2    4U770
333    2026    第4クォーター    教養教育院    微分積分４    増淵 泉    火2    4U771
334    2026    第4クォーター    教養教育院    微分積分４    谷口 隆    火2    4U772
335    2026    第4クォーター    教養教育院    微分積分４　Z（学番下3桁：001～110）    石井 克幸    火2    4U773
336    2026    第4クォーター    教養教育院    微分積分４　Z（学番下3桁：111～）    尾形 尚子    火2    4U774
337    2026    第4クォーター    教養教育院    微分積分４    影山 康夫    火2    4U775
338    2026    第4クォーター    教養教育院    数理統計２    阪本　雄二    火2    4U781
339    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    橋木 郁子    火3    1U407
340    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    北川 順一    火3    1U408
341    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    Bjoern Kasper    火3    1U432
342    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    中村 俊子    火3    1U433
343    2026    第1クォーター    教養教育院    第三外国語（ドイツ語）Ｔ１    橋木 郁子    火3    1U458
344    2026    第1クォーター    教養教育院    フランス語初級Ａ１    廣田　大地    火3    1U486
345    2026    第1クォーター    教養教育院    フランス語初級Ａ１    笠木　丈    火3    1U487
346    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    Christophe Garrabet    火3    1U505
347    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    Vieu Johanna    火3    1U506
348    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    橋本　まや香    火3    1U507
349    2026    第1クォーター    教養教育院    第三外国語（フランス語）Ｔ１    廣田　大地    火3    1U532
350    2026    第1クォーター    教養教育院    中国語初級Ａ１    小野　絵理    火3    1U570
351    2026    第1クォーター    教養教育院    中国語初級Ａ１    陳　暁    火3    1U571
352    2026    第1クォーター    教養教育院    中国語初級Ａ１    段　飛虹    火3    1U572
353    2026    第1クォーター    教養教育院    中国語初級Ａ１    劉　燕子    火3    1U573
354    2026    第1クォーター    教養教育院    中国語初級Ｂ１    高橋　康徳    火3    1U591
355    2026    第1クォーター    教養教育院    中国語初級Ｂ１    谷川 真一    火3    1U592
356    2026    第1クォーター    教養教育院    ロシア語初級Ａ１    岡野　要    火3    1U643
357    2026    第1クォーター    教養教育院    基礎有機化学１    三ツ沼　治信    火3    1U831
358    2026    第1クォーター    教養教育院    化学実験１    竹中 慎治    火3,4    1U833
359    2026    第1クォーター    教養教育院    情報基礎    村尾 元    火3    1U8A1
360    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    橋木 郁子    火3    2U407
361    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    北川 順一    火3    2U408
362    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    Bjoern Kasper    火3    2U432
363    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    中村 俊子    火3    2U433
364    2026    第2クォーター    教養教育院    第三外国語（ドイツ語）Ｔ２    橋木 郁子    火3    2U458
365    2026    第2クォーター    教養教育院    フランス語初級Ａ２    廣田　大地    火3    2U486
366    2026    第2クォーター    教養教育院    フランス語初級Ａ２    笠木　丈    火3    2U487
367    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    Christophe Garrabet    火3    2U505
368    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    Vieu Johanna    火3    2U506
369    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    橋本　まや香    火3    2U507
370    2026    第2クォーター    教養教育院    第三外国語（フランス語）Ｔ２    廣田　大地    火3    2U532
371    2026    第2クォーター    教養教育院    中国語初級Ａ２    小野　絵理    火3    2U570
372    2026    第2クォーター    教養教育院    中国語初級Ａ２    陳　暁    火3    2U571
373    2026    第2クォーター    教養教育院    中国語初級Ａ２    段　飛虹    火3    2U572
374    2026    第2クォーター    教養教育院    中国語初級Ａ２    劉　燕子    火3    2U573
375    2026    第2クォーター    教養教育院    中国語初級Ｂ２    高橋　康徳    火3    2U591
376    2026    第2クォーター    教養教育院    中国語初級Ｂ２    谷川 真一    火3    2U592
377    2026    第2クォーター    教養教育院    ロシア語初級Ａ２    岡野　要    火3    2U643
378    2026    第2クォーター    教養教育院    基礎有機化学２    三ツ沼　治信    火3    2U831
379    2026    第2クォーター    教養教育院    化学実験２    宇野 知秀    火3,4    2U833
380    2026    第3クォーター    教養教育院    多言語セミナー１（ウクライナ語）(主：多言語セミナー１（ウクライナ語）)    岡野　要    火3    3G113
381    2026    第3クォーター    教養教育院    多言語セミナー１（ウクライナ語）(副：多言語セミナー１（ウクライナ語）)    岡野　要    火3    3U113
382    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    林 良子    火3    3U407
383    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    北川 順一    火3    3U408
384    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    Bjoern Kasper    火3    3U432
385    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    中村 俊子    火3    3U433
386    2026    第3クォーター    教養教育院    第三外国語（ドイツ語）Ｔ３    林 良子    火3    3U458
387    2026    第3クォーター    教養教育院    フランス語初級Ａ３    中條　健志    火3    3U486
388    2026    第3クォーター    教養教育院    フランス語初級Ａ３    笠木　丈    火3    3U487
389    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    Christophe Garrabet    火3    3U505
390    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    Vieu Johanna    火3    3U506
391    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    橋本　まや香    火3    3U507
392    2026    第3クォーター    教養教育院    第三外国語（フランス語）Ｔ３    中條　健志    火3    3U532
393    2026    第3クォーター    教養教育院    中国語初級Ａ３    曾　麗紅    火3    3U568
394    2026    第3クォーター    教養教育院    中国語初級Ａ３    小野　絵理    火3    3U569
395    2026    第3クォーター    教養教育院    中国語初級Ａ３    馮　時    火3    3U570
396    2026    第3クォーター    教養教育院    中国語初級Ａ３    哈斯高娃    火3    3U572
397    2026    第3クォーター    教養教育院    中国語初級Ａ３    劉　燕子    火3    3U573
398    2026    第3クォーター    教養教育院    中国語初級Ｂ３    谷川 真一    火3    3U592
399    2026    第3クォーター    教養教育院    ロシア語初級Ａ３    髙田　映介    火3    3U643
400    2026    第3クォーター    教養教育院    微分積分３    太田 泰広    火3    3U776
401    2026    第3クォーター    教養教育院    数理統計１　T機械（学番下3桁：523-)    貝野　友祐    火3    3U782
402    2026    第3クォーター    教養教育院    数理統計１　Ｔ機械(学番下3桁：501-522)，Ａ    阪本　雄二    火3    3U783
403    2026    第3クォーター    教養教育院    数理統計１　Z（学番下3桁：001～110）    福山 克司    火3    3U784
404    2026    第3クォーター    教養教育院    数理統計１　Z（学番下3桁：111～）    本田　あおい    火3    3U785
405    2026    第3クォーター    教養教育院    連続体力学基礎    久保木　一浩    火3    3U805
406    2026    第3クォーター    教養教育院    化学実験１    高橋 一志    火3,4    3U828
407    2026    第4クォーター    教養教育院    多言語セミナー２（ウクライナ語）(主：多言語セミナー２（ウクライナ語）)    岡野　要    火3    4G104
408    2026    第4クォーター    教養教育院    多言語セミナー２（ウクライナ語）(副：多言語セミナー２（ウクライナ語）)    岡野　要    火3    4U104
409    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    林 良子    火3    4U407
410    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    北川 順一    火3    4U408
411    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    Bjoern Kasper    火3    4U432
412    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    中村 俊子    火3    4U433
413    2026    第4クォーター    教養教育院    第三外国語（ドイツ語）Ｔ４    林 良子    火3    4U458
414    2026    第4クォーター    教養教育院    フランス語初級Ａ４    中條　健志    火3    4U486
415    2026    第4クォーター    教養教育院    フランス語初級Ａ４    笠木　丈    火3    4U487
416    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    Christophe Garrabet    火3    4U505
417    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    Vieu Johanna    火3    4U506
418    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    橋本　まや香    火3    4U507
419    2026    第4クォーター    教養教育院    第三外国語（フランス語）Ｔ４    中條　健志    火3    4U532
420    2026    第4クォーター    教養教育院    中国語初級Ａ４    曾　麗紅    火3    4U568
421    2026    第4クォーター    教養教育院    中国語初級Ａ４    小野　絵理    火3    4U569
422    2026    第4クォーター    教養教育院    中国語初級Ａ４    馮　時    火3    4U570
423    2026    第4クォーター    教養教育院    中国語初級Ａ４    哈斯高娃    火3    4U572
424    2026    第4クォーター    教養教育院    中国語初級Ａ４    劉　燕子    火3    4U573
425    2026    第4クォーター    教養教育院    中国語初級Ｂ４    谷川 真一    火3    4U592
426    2026    第4クォーター    教養教育院    ロシア語初級Ａ４    髙田　映介    火3    4U643
427    2026    第4クォーター    教養教育院    微分積分４    太田 泰広    火3    4U776
428    2026    第4クォーター    教養教育院    数理統計２　T機械（学番下3桁：523-)    貝野　友祐    火3    4U782
429    2026    第4クォーター    教養教育院    数理統計２　Ｔ機械(学番下3桁：501-522)，Ａ    阪本　雄二    火3    4U783
430    2026    第4クォーター    教養教育院    数理統計２　Z（学番下3桁：001～110）    福山 克司    火3    4U784
431    2026    第4クォーター    教養教育院    数理統計２　Z（学番下3桁：111～）    本田　あおい    火3    4U785
432    2026    第4クォーター    教養教育院    化学実験２    高橋 一志    火3,4    4U828
433    2026    第1クォーター    教養教育院    多言語セミナー１（韓国語）(主：多言語セミナー１（韓国語）)    任　哉玩    火4    1G098
434    2026    第1クォーター    教養教育院    多言語セミナー１（韓国語）(副：多言語セミナー１（韓国語）)    任　哉玩    火4    1U098
435    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    北川 順一    火4    1U409
436    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    橋木 郁子    火4    1U410
437    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    Bjoern Kasper    火4    1U434
438    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    中村 俊子    火4    1U435
439    2026    第1クォーター    教養教育院    第三外国語（ドイツ語）Ｔ１    橋木 郁子    火4    1U459
440    2026    第1クォーター    教養教育院    フランス語初級Ａ１    笠木　丈    火4    1U488
441    2026    第1クォーター    教養教育院    フランス語初級Ａ１    礒谷　有亮    火4    1U489
442    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    Vieu Johanna    火4    1U508
443    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    中條　健志    火4    1U509
444    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    橋本　まや香    火4    1U510
445    2026    第1クォーター    教養教育院    第三外国語（フランス語）Ｔ１    礒谷　有亮    火4    1U533
446    2026    第1クォーター    教養教育院    中国語初級Ａ１    曾　麗紅    火4    1U574
447    2026    第1クォーター    教養教育院    中国語初級Ａ１    アルチャ    火4    1U575
448    2026    第1クォーター    教養教育院    中国語初級Ａ１    小野　絵理    火4    1U577
449    2026    第1クォーター    教養教育院    中国語初級Ａ１    陳　暁    火4    1U578
450    2026    第1クォーター    教養教育院    中国語初級Ａ１    馮　時    火4    1U579
451    2026    第1クォーター    教養教育院    中国語初級Ａ１    段　飛虹    火4    1U580
452    2026    第1クォーター    教養教育院    中国語初級Ａ１    劉　燕子    火4    1U581
453    2026    第1クォーター    教養教育院    中国語初級Ｂ１    付 瑞    火4    1U593
454    2026    第1クォーター    教養教育院    中国語初級Ｂ１    李　玥    火4    1U625
455    2026    第1クォーター    教養教育院    中国語中級Ｃ１    高橋　康徳    火4    1U628
456    2026    第1クォーター    教養教育院    ロシア語初級Ａ１    平嶌　寛大    火4    1U644
457    2026    第1クォーター    教養教育院    力学基礎１    園田　英徳    火4    1U798
458    2026    第1クォーター    教養教育院    力学基礎１    久保木　一浩    火4    1U799
459    2026    第1クォーター    教養教育院    力学基礎１    伊藤 博通    火4    1U800
460    2026    第1クォーター    教養教育院    力学基礎１    松野　研    火4    1U801
461    2026    第1クォーター    教養教育院    力学基礎１　Z　学籍番号：奇数    岩本 雄二    火4    1U802
462    2026    第1クォーター    教養教育院    力学基礎１　Z　学籍番号：偶数    武田 実    火4    1U803
463    2026    第1クォーター    教養教育院    力学基礎１    多田 明夫    火4    1U804
464    2026    第1クォーター    教養教育院    力学基礎１    大道 英二    火4    1U805
465    2026    第1クォーター    教養教育院    力学基礎１    周 敏にゅう    火4    1U806
466    2026    第1クォーター    教養教育院    力学基礎１    朝日　重雄    火4    1U807
467    2026    第1クォーター    教養教育院    力学基礎１    山田　暉馨    火4    1U808
468    2026    第1クォーター    教養教育院    情報基礎    村尾 元    火4    1U8H3
469    2026    第2クォーター    教養教育院    多言語セミナー２（韓国語）(主：多言語セミナー２（韓国語）)    任　哉玩    火4    2G104
470    2026    第2クォーター    教養教育院    多言語セミナー２（韓国語）(副：多言語セミナー２（韓国語）)    任　哉玩    火4    2U104
471    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    北川 順一    火4    2U409
472    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    橋木 郁子    火4    2U410
473    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    Bjoern Kasper    火4    2U434
474    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    中村 俊子    火4    2U435
475    2026    第2クォーター    教養教育院    第三外国語（ドイツ語）Ｔ２    橋木 郁子    火4    2U459
476    2026    第2クォーター    教養教育院    フランス語初級Ａ２    笠木　丈    火4    2U488
477    2026    第2クォーター    教養教育院    フランス語初級Ａ２    礒谷　有亮    火4    2U489
478    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    Vieu Johanna    火4    2U508
479    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    中條　健志    火4    2U509
480    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    橋本　まや香    火4    2U510
481    2026    第2クォーター    教養教育院    第三外国語（フランス語）Ｔ２    礒谷　有亮    火4    2U533
482    2026    第2クォーター    教養教育院    中国語初級Ａ２    曾　麗紅    火4    2U574
483    2026    第2クォーター    教養教育院    中国語初級Ａ２    アルチャ    火4    2U575
484    2026    第2クォーター    教養教育院    中国語初級Ａ２    小野　絵理    火4    2U577
485    2026    第2クォーター    教養教育院    中国語初級Ａ２    陳　暁    火4    2U578
486    2026    第2クォーター    教養教育院    中国語初級Ａ２    馮　時    火4    2U579
487    2026    第2クォーター    教養教育院    中国語初級Ａ２    段　飛虹    火4    2U580
488    2026    第2クォーター    教養教育院    中国語初級Ａ２    劉　燕子    火4    2U581
489    2026    第2クォーター    教養教育院    中国語初級Ｂ２    付 瑞    火4    2U593
490    2026    第2クォーター    教養教育院    中国語初級Ｂ２    李　玥    火4    2U625
491    2026    第2クォーター    教養教育院    中国語中級Ｃ２    高橋　康徳    火4    2U628
492    2026    第2クォーター    教養教育院    ロシア語初級Ａ２    平嶌　寛大    火4    2U644
493    2026    第2クォーター    教養教育院    力学基礎２    園田　英徳    火4    2U798
494    2026    第2クォーター    教養教育院    力学基礎２    久保木　一浩    火4    2U799
495    2026    第2クォーター    教養教育院    力学基礎２    伊藤 博通    火4    2U800
496    2026    第2クォーター    教養教育院    力学基礎２    松野　研    火4    2U801
497    2026    第2クォーター    教養教育院    力学基礎２　Z　学籍番号：奇数    岩本 雄二    火4    2U802
498    2026    第2クォーター    教養教育院    力学基礎２　Z　学籍番号：偶数    武田 実    火4    2U803
499    2026    第2クォーター    教養教育院    力学基礎２    多田 明夫    火4    2U804
500    2026    第2クォーター    教養教育院    力学基礎２    大道 英二    火4    2U805
501    2026    第2クォーター    教養教育院    力学基礎２    周 敏にゅう    火4    2U806
502    2026    第2クォーター    教養教育院    力学基礎２    朝日　重雄    火4    2U807
503    2026    第2クォーター    教養教育院    力学基礎２    山田　暉馨    火4    2U808
504    2026    第3クォーター    教養教育院    多言語セミナー３（韓国語）(主：多言語セミナー３（韓国語）)    任　哉玩    火4    3G110
505    2026    第3クォーター    教養教育院    多文化共修セミナー（台湾文化）(主：多文化共修セミナー（台湾文化）)    余　玟欣    火4    3G126
506    2026    第3クォーター    教養教育院    外国語セミナーＡ（中国語）(主：外国語セミナーＡ（中国語）)    谷川 真一    火4    3G633
507    2026    第3クォーター    教養教育院    多言語セミナー３（韓国語）(副：多言語セミナー３（韓国語）)    任　哉玩    火4    3U110
508    2026    第3クォーター    教養教育院    社会と人権Ｃ    村中 泰子    火4,5    3U116
509    2026    第3クォーター    教養教育院    多文化共修セミナー（台湾文化）(副：多文化共修セミナー（台湾文化）)    余　玟欣    火4    3U126
510    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    北川 順一    火4    3U409
511    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    石田　圭子    火4    3U410
512    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    Bjoern Kasper    火4    3U434
513    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    中村 俊子    火4    3U435
514    2026    第3クォーター    教養教育院    第三外国語（ドイツ語）Ｔ３    石田　圭子    火4    3U459
515    2026    第3クォーター    教養教育院    フランス語初級Ａ３    笠木　丈    火4    3U488
516    2026    第3クォーター    教養教育院    フランス語初級Ａ３    礒谷　有亮    火4    3U489
517    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    Vieu Johanna    火4    3U508
518    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    中條　健志    火4    3U509
519    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    橋本　まや香    火4    3U510
520    2026    第3クォーター    教養教育院    第三外国語（フランス語）Ｔ３    礒谷　有亮    火4    3U533
521    2026    第3クォーター    教養教育院    中国語初級Ａ３    高橋　康徳    火4    3U574
522    2026    第3クォーター    教養教育院    中国語初級Ａ３    アルチャ    火4    3U575
523    2026    第3クォーター    教養教育院    中国語初級Ａ３    段　飛虹    火4    3U576
524    2026    第3クォーター    教養教育院    中国語初級Ａ３    小野　絵理    火4    3U578
525    2026    第3クォーター    教養教育院    中国語初級Ａ３    曾　麗紅    火4    3U579
526    2026    第3クォーター    教養教育院    中国語初級Ａ３    陳　凱僑    火4    3U580
527    2026    第3クォーター    教養教育院    中国語初級Ａ３    馮　時    火4    3U581
528    2026    第3クォーター    教養教育院    中国語初級Ａ３    哈斯高娃    火4    3U582
529    2026    第3クォーター    教養教育院    中国語初級Ａ３    劉　燕子    火4    3U583
530    2026    第3クォーター    教養教育院    外国語セミナーＡ（中国語）(副：外国語セミナーＡ（中国語）)    谷川 真一    火4    3U633
531    2026    第3クォーター    教養教育院    ロシア語初級Ａ３    平嶌　寛大    火4    3U644
532    2026    第3クォーター    教養教育院    電磁気学基礎１    谷　篤史    火4    3U796
533    2026    第3クォーター    教養教育院    電磁気学基礎１    赤澤 輝彦    火4    3U797
534    2026    第3クォーター    教養教育院    電磁気学基礎１    伏屋　雄紀    火4    3U798
535    2026    第3クォーター    教養教育院    電磁気学基礎１    本間　浩章    火4    3U799
536    2026    第4クォーター    教養教育院    多言語セミナー４（韓国語）(主：多言語セミナー４（韓国語）)    任　哉玩    火4    4G102
537    2026    第4クォーター    教養教育院    外国語セミナーＢ（中国語）(主：外国語セミナーＢ（中国語）)    谷川 真一    火4    4G633
538    2026    第4クォーター    教養教育院    多言語セミナー４（韓国語）(副：多言語セミナー４（韓国語）)    任　哉玩    火4    4U102
539    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    北川 順一    火4    4U409
540    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    石田　圭子    火4    4U410
541    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    Bjoern Kasper    火4    4U434
542    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    中村 俊子    火4    4U435
543    2026    第4クォーター    教養教育院    第三外国語（ドイツ語）Ｔ４    石田　圭子    火4    4U459
544    2026    第4クォーター    教養教育院    フランス語初級Ａ４    笠木　丈    火4    4U488
545    2026    第4クォーター    教養教育院    フランス語初級Ａ４    礒谷　有亮    火4    4U489
546    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    Vieu Johanna    火4    4U508
547    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    中條　健志    火4    4U509
548    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    橋本　まや香    火4    4U510
549    2026    第4クォーター    教養教育院    第三外国語（フランス語）Ｔ４    礒谷　有亮    火4    4U533
550    2026    第4クォーター    教養教育院    中国語初級Ａ４    高橋　康徳    火4    4U574
551    2026    第4クォーター    教養教育院    中国語初級Ａ４    アルチャ    火4    4U575
552    2026    第4クォーター    教養教育院    中国語初級Ａ４    段　飛虹    火4    4U576
553    2026    第4クォーター    教養教育院    中国語初級Ａ４    小野　絵理    火4    4U578
554    2026    第4クォーター    教養教育院    中国語初級Ａ４    曾　麗紅    火4    4U579
555    2026    第4クォーター    教養教育院    中国語初級Ａ４    陳　凱僑    火4    4U580
556    2026    第4クォーター    教養教育院    中国語初級Ａ４    馮　時    火4    4U581
557    2026    第4クォーター    教養教育院    中国語初級Ａ４    哈斯高娃    火4    4U582
558    2026    第4クォーター    教養教育院    中国語初級Ａ４    劉　燕子    火4    4U583
559    2026    第4クォーター    教養教育院    外国語セミナーＢ（中国語）(副：外国語セミナーＢ（中国語）)    谷川 真一    火4    4U633
560    2026    第4クォーター    教養教育院    ロシア語初級Ａ４    平嶌　寛大    火4    4U644
561    2026    第4クォーター    教養教育院    電磁気学基礎２    谷　篤史    火4    4U796
562    2026    第4クォーター    教養教育院    電磁気学基礎２    赤澤 輝彦    火4    4U797
563    2026    第4クォーター    教養教育院    電磁気学基礎２    伏屋　雄紀    火4    4U798
564    2026    第4クォーター    教養教育院    電磁気学基礎２    本間　浩章    火4    4U799
565    2026    第1クォーター    教養教育院    多言語セミナー１（韓国語）(主：多言語セミナー１（韓国語）)    任　哉玩    火5    1G099
566    2026    第1クォーター    教養教育院    多言語セミナー１（ハンガリー語）(主：多言語セミナー１（ハンガリー語）)    簗瀬　さやか    火5    1G109
567    2026    第1クォーター    教養教育院    多言語セミナー１（韓国語）(副：多言語セミナー１（韓国語）)    任　哉玩    火5    1U099
568    2026    第1クォーター    教養教育院    多言語セミナー１（ハンガリー語）(副：多言語セミナー１（ハンガリー語）)    簗瀬　さやか    火5    1U109
569    2026    第1クォーター    教養教育院    データサイエンス基礎学    藤　博之    火5    1U111
570    2026    第1クォーター    教養教育院    微分積分３【再履修】    大川　領    火5    1U782
571    2026    第1クォーター    教養教育院    物理学入門    松野　研    火5    1U796
572    2026    第2クォーター    教養教育院    多言語セミナー２（韓国語）(主：多言語セミナー２（韓国語）)    任　哉玩    火5    2G105
573    2026    第2クォーター    教養教育院    多言語セミナー２（ハンガリー語）(主：多言語セミナー２（ハンガリー語）)    簗瀬　さやか    火5    2G119
574    2026    第2クォーター    教養教育院    多言語セミナー２（韓国語）(副：多言語セミナー２（韓国語）)    任　哉玩    火5    2U105
575    2026    第2クォーター    教養教育院    価値創造論Ｂ    鶴田 宏樹    火5    2U113
576    2026    第2クォーター    教養教育院    多言語セミナー２（ハンガリー語）(副：多言語セミナー２（ハンガリー語）)    簗瀬　さやか    火5    2U119
577    2026    第2クォーター    教養教育院    データサイエンス基礎学    藤　博之    火5    2U120
578    2026    第2クォーター    教養教育院    微分積分４【再履修】    大川　領    火5    2U782
579    2026    第3クォーター    教養教育院    多言語セミナー３（ラテン語）(主：多言語セミナー３（ラテン語）)    中村　満耶    火5    3G111
580    2026    第3クォーター    教養教育院    科学技術と倫理    池田　健人    火5    3U034
581    2026    第3クォーター    教養教育院    環境学入門Ａ    堀家　匠平    火5    3U093
582    2026    第3クォーター    教養教育院    データサイエンス概論Ａ    伊藤　真理    火5    3U101
583    2026    第3クォーター    教養教育院    多言語セミナー３（ラテン語）(副：多言語セミナー３（ラテン語）)    中村　満耶    火5    3U111
584    2026    第3クォーター    教養教育院    ドイツ語初級ＳＡ３    安田　麗    火5    3U451
585    2026    第3クォーター    教養教育院    フランス語初級ＳＡ３    廣田　大地    火5    3U521
586    2026    第3クォーター    教養教育院    中国語初級ＳＡ３    高橋　康徳    火5    3U589
587    2026    第3クォーター    教養教育院    微分積分入門１    藤 健太    火5    3U788
588    2026    第3クォーター    教養教育院    微分積分１【再履修】    河田　祥太郎    火5    3U789
589    2026    第4クォーター    教養教育院    多言語セミナー４（ラテン語）(主：多言語セミナー４（ラテン語）)    中村　満耶    火5    4G103
590    2026    第4クォーター    教養教育院    科学技術と倫理    池田　健人    火5    4U034
591    2026    第4クォーター    教養教育院    環境学入門Ｂ    堀家　匠平    火5    4U087
592    2026    第4クォーター    教養教育院    データサイエンス概論Ｂ    坂本　尚久    火5    4U093
593    2026    第4クォーター    教養教育院    多言語セミナー４（ラテン語）(副：多言語セミナー４（ラテン語）)    中村　満耶    火5    4U103
594    2026    第4クォーター    教養教育院    ドイツ語初級ＳＡ４    安田　麗    火5    4U451
595    2026    第4クォーター    教養教育院    フランス語初級ＳＡ４    廣田　大地    火5    4U521
596    2026    第4クォーター    教養教育院    中国語初級ＳＡ４    高橋　康徳    火5    4U589
597    2026    第4クォーター    教養教育院    微分積分入門２    藤 健太    火5    4U788
598    2026    第4クォーター    教養教育院    微分積分２【再履修】    河田　祥太郎    火5    4U789
＜ 月/ 火/ 水/ 木/ 金/ 土/ 日/ 他/ ＞
ページTOPへ
