No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
291    2026    第3クォーター    教養教育院    ロシア語初級Ｂ３    高島　尚生    木2    3U652
292    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    秋元 忍    木2    3U677
293    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    近藤 徳彦    木2    3U678
294    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    谷　めぐみ    木2    3U679
295    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    岡本　香代子    木2    3U680
296    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    小林　直生    木2    3U681
297    2026    第3クォーター    教養教育院    線形代数３    和田　康載    木2    3U753
298    2026    第3クォーター    教養教育院    線形代数３    影山 康夫    木2    3U754
299    2026    第3クォーター    教養教育院    線形代数３    大須賀 昇    木2    3U755
300    2026    第3クォーター    教養教育院    線形代数３    長坂 耕作    木2    3U756
301    2026    第3クォーター    教養教育院    線形代数３    山添　隆志    木2    3U757
302    2026    第3クォーター    教養教育院    線形代数３　Z（学番下3桁：001～110）    佐野　太郎    木2    3U758
303    2026    第3クォーター    教養教育院    線形代数３　Z（学番下3桁：111～）    高坂 良史    木2    3U759
304    2026    第3クォーター    教養教育院    線形代数３    エスカラ　エマソン    木2    3U760
305    2026    第3クォーター    教養教育院    線形代数３（英語での開講）    ブレンドレ　ヤーグ    木2    3U761
