No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
235	2026	後期	文学部	国文学演習	梶尾　文武	水3,4	3L397
236	2026	後期	文学部	国語学演習	石山　裕慈	水3,4	3L398
237	2026	後期	文学部	イギリス文学演習	奥村　沙矢香	水3,4	3L399
238	2026	後期	文学部	アメリカ文学演習	奥村　沙矢香	水3,4	3L400
239	2026	後期	文学部	フランス文学演習	中畑　寛之	水3,4	3L401
240	2026	第4クォーター	文学部	哲学演習（b）	新川　拓哉	水3,4	4L057
241	2026	第4クォーター	文学部	国語学演習（b）	池田　來未	水3,4	4L058
242	2026	第4クォーター	文学部	国文学演習（b）	樋口　大祐	水3,4	4L059
243	2026	第4クォーター	文学部	国文学演習（b）	田中　智子	水3,4	4L060
244	2026	第4クォーター	文学部	国文学演習（b）	有澤　知世	水3,4	4L061
245	2026	第4クォーター	文学部	国文学演習（b）	梶尾　文武	水3,4	4L062
246	2026	第4クォーター	文学部	国語学演習（b）	石山　裕慈	水3,4	4L063
247	2026	第4クォーター	文学部	イギリス文学演習（b）	奥村　沙矢香	水3,4	4L064
248	2026	第4クォーター	文学部	アメリカ文学演習（b）	奥村　沙矢香	水3,4	4L065
249	2026	第3クォーター	文学部	東洋史特殊講義（a）	磯部　淳史	水4	3L066
250	2026	第3クォーター	文学部	東洋史（a）	磯部　淳史	水4	3L067
251	2026	第3クォーター	文学部	東洋近世近代史（a）	磯部　淳史	水4	3L068
252	2026	後期	文学部	中国語学演習	袁　一丹	水4	3L402
253	2026	後期	文学部	東洋史特殊講義	磯部　淳史	水4	3L403
254	2026	後期	文学部	東洋史	磯部　淳史	水4	3L404
255	2026	後期	文学部	東洋近世近代史	磯部　淳史	水4	3L405
256	2026	後期	文学部	社会調査演習Ⅰ	梅村　麦生	水4,5	3L406
257	2026	後期	文学部	芸術学演習	大橋　完太郎	水4	3L453
258	2026	後期	文学部	アメリカ文学特殊講義	山本 秀行	水4	3L511
259	2026	第3クォーター	文学部	アメリカ文学特殊講義（a）	山本 秀行	水4	3L512
260	2026	第4クォーター	文学部	東洋史特殊講義（b）	磯部　淳史	水4	4L066
261	2026	第4クォーター	文学部	東洋史（b）	磯部　淳史	水4	4L067
262	2026	第4クォーター	文学部	東洋近世近代史（b）	磯部　淳史	水4	4L068
263	2026	第4クォーター	文学部	アメリカ文学特殊講義（b）	山本 秀行	水4	4L512
264	2026	第3クォーター	文学部	英会話（a）	UENO JESSICA GOODFELLOW	木1	3L069
265	2026	第3クォーター	文学部	東洋史演習（a）	伊藤　隆郎	木1	3L070
266	2026	後期	文学部	英会話	UENO JESSICA GOODFELLOW	木1	3L407
267	2026	後期	文学部	地域歴史遺産保全活用基礎論Ｂ	古市　晃	木1	3L408
