No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
254    2026    第4クォーター    教養教育院    Academic English Literacy B2    牧田　快    水2    4U267
255    2026    第4クォーター    教養教育院    Academic English Communication B2（ACE）    ショルト グレゴリー ポール    水2    4U293
256    2026    第4クォーター    教養教育院    Academic English Communication B2（ACE）    Tim　Greer    水2    4U294
257    2026    第4クォーター    教養教育院    Academic English Communication B2（ACE）    Brad Colpitts    水2    4U295
258    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    關　典子    水2    4U672
259    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    木伏　紅緒    水2    4U673
260    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    谷　めぐみ    水2    4U674
261    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    益冨 真子    水2    4U675
262    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    久永　将太    水2    4U676
263    2026    第4クォーター    教養教育院    生物学各論Ｄ２    樋口　里樹    水2    4U843
264    2026    第4クォーター    教養教育院    情報科学２    西田 健志    水2    4U864
265    2026    第1クォーター    教養教育院    多文化共修セミナー（日欧比較）(主：多文化共修セミナー（日欧比較）)    Fregonese Pierre    水3    1G113
266    2026    第1クォーター    教養教育院    外国語セミナーＢ（英語）(主：外国語セミナーＢ（英語）)    佐藤　健    水3    1G311
267    2026    第1クォーター    教養教育院    多文化共修セミナー（日欧比較）(副：多文化共修セミナー（日欧比較）)    Fregonese Pierre    水3    1U113
268    2026    第1クォーター    教養教育院    Academic English Communication A1    佐藤 由美    水3    1U198
269    2026    第1クォーター    教養教育院    Academic English Communication A1    池澤　匠    水3    1U199
270    2026    第1クォーター    教養教育院    Academic English Communication A1    田中 順子    水3    1U200
271    2026    第1クォーター    教養教育院    Academic English Communication A1    木原　恵美子    水3    1U201
272    2026    第1クォーター    教養教育院    Academic English Communication A1    BELARGA OLIVER    水3    1U202
273    2026    第1クォーター    教養教育院    Academic English Communication A1    TAN JOY ANN FAITH FRANCISCO    水3    1U203
274    2026    第1クォーター    教養教育院    Academic English Communication A1    北田　亮    水3    1U204
275    2026    第1クォーター    教養教育院    Academic English Communication A1    柏木 治美    水3    1U205
276    2026    第1クォーター    教養教育院    Academic English Communication A1    野原　万里    水3    1U206
277    2026    第1クォーター    教養教育院    Academic English Literacy A1    島津 厚久    水3    1U268
278    2026    第1クォーター    教養教育院    Academic English Literacy A1    保田　幸子    水3    1U269
279    2026    第1クォーター    教養教育院    Academic English Literacy A1    池田　直樹    水3    1U270
280    2026    第1クォーター    教養教育院    Academic English Literacy A1    多賀谷 真吾    水3    1U271
281    2026    第1クォーター    教養教育院    Academic English Literacy A1    石野 美香    水3    1U272
282    2026    第1クォーター    教養教育院    Academic English Literacy A1    廣部 昭子    水3    1U273
283    2026    第1クォーター    教養教育院    Academic English Literacy A1    徐　子程    水3    1U274
284    2026    第1クォーター    教養教育院    Academic English Literacy A1    Gabriel TOMA    水3    1U275
285    2026    第1クォーター    教養教育院    外国語セミナーＢ（英語）(副：外国語セミナーＢ（英語）)    佐藤　健    水3    1U311
286    2026    第1クォーター    教養教育院    物理学実験基礎    日比野　瑠央    水3,4    1U813
287    2026    前期    教養教育院    物理学実験    日比野　瑠央    水3,4    1U815
288    2026    第1クォーター    教養教育院    基礎無機化学１    内野 隆司    水3    1U824
289    2026    第1クォーター    教養教育院    基礎物理化学１    松本　一    水3    1U829
290    2026    第1クォーター    教養教育院    基礎物理化学１    赤井　智子    水3    1U830
291    2026    第1クォーター    教養教育院    基礎有機化学１    今田　泰嗣    水3    1U832
292    2026    第1クォーター    教養教育院    生物学実験１    原山 洋    水3,4    1U847
293    2026    第1クォーター    教養教育院    情報基礎    清光 英成    水3    1U8L1
294    2026    第2クォーター    教養教育院    外国語セミナーＢ（英語）(主：外国語セミナーＢ（英語）)    佐藤　健    水3    2G311
295    2026    第2クォーター    教養教育院    Academic English Communication A2    佐藤 由美    水3    2U198
296    2026    第2クォーター    教養教育院    Academic English Communication A2    池澤　匠    水3    2U199
297    2026    第2クォーター    教養教育院    Academic English Communication A2    田中 順子    水3    2U200
298    2026    第2クォーター    教養教育院    Academic English Communication A2    木原　恵美子    水3    2U201
299    2026    第2クォーター    教養教育院    Academic English Communication A2    BELARGA OLIVER    水3    2U202
300    2026    第2クォーター    教養教育院    Academic English Communication A2    TAN JOY ANN FAITH FRANCISCO    水3    2U203
301    2026    第2クォーター    教養教育院    Academic English Communication A2    北田　亮    水3    2U204
302    2026    第2クォーター    教養教育院    Academic English Communication A2    柏木 治美    水3    2U205
303    2026    第2クォーター    教養教育院    Academic English Communication A2    野原　万里    水3    2U206
304    2026    第2クォーター    教養教育院    Academic English Literacy A2    島津 厚久    水3    2U268
305    2026    第2クォーター    教養教育院    Academic English Literacy A2    保田　幸子    水3    2U269
306    2026    第2クォーター    教養教育院    Academic English Literacy A2    池田　直樹    水3    2U270
307    2026    第2クォーター    教養教育院    Academic English Literacy A2    多賀谷 真吾    水3    2U271
308    2026    第2クォーター    教養教育院    Academic English Literacy A2    石野 美香    水3    2U272
309    2026    第2クォーター    教養教育院    Academic English Literacy A2    廣部 昭子    水3    2U273
310    2026    第2クォーター    教養教育院    Academic English Literacy A2    徐　子程    水3    2U274
311    2026    第2クォーター    教養教育院    Academic English Literacy A2    Gabriel TOMA    水3    2U275
312    2026    第2クォーター    教養教育院    外国語セミナーＢ（英語）(副：外国語セミナーＢ（英語）)    佐藤　健    水3    2U311
313    2026    第2クォーター    教養教育院    基礎無機化学２    内野 隆司    水3    2U824
